2015,2,Second Semester    ,5579167153,5300826,DISSERTATION      ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5579167153,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5579168853,5300826,DISSERTATION      ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5579168853,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5579171653,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5579171653,5300828,DISSERTATION      ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5579173953,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5579173953,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5579175153,5300828,DISSERTATION      ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5579175153,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5581551626,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5581614526,2600811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5581937226,2604712,SPECIAL PROJECT II,3         ,S/U                                                         ,R, 
2015,2,Second Semester    ,5581990426,2604712,SPECIAL PROJECT II,3         ,S/U                                                         ,R, 
2015,2,Second Semester    ,5582050726,2604712,SPECIAL PROJECT II,3         ,S/U                                                         ,R, 
2015,2,Second Semester    ,5582081126,2604811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5582090826,2604712,SPECIAL PROJECT II,3         ,S/U                                                         ,R, 
2015,2,Second Semester    ,5582306426,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5582888326,2604695,FIN RISK MGT PEN  ,2         ,                                                            ,R, 
2015,2,Second Semester    ,5582922026,2604712,SPECIAL PROJECT II,3         ,S/U                                                         ,R, 
2015,2,Second Semester    ,5582931626,2604811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5582933926,2604811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585153229,2900811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585155529,2900811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585160629,2900811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585166429,2900811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585167029,2900811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585576029,2942811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585595029,2942811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585611329,2942811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585672629,2950811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585711429,2950811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585903629,2952826,DISSERTATION      ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585903629,2952894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5585904229,2952826,DISSERTATION      ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5585904229,2952894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5586358834,3400811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5586368034,3400811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5678842053,5300811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5678845953,5300811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5678846553,5300811,THESIS            ,0         ,                                                            ,R,T
2015,2,Second Semester    ,5679152853,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679152853,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679154053,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679154053,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679155753,5300826,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679155753,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679157053,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679157053,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679158653,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679158653,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679159253,5300826,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679159253,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679160853,5300826,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679160853,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679164353,5300828,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679164353,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
2015,2,Second Semester    ,5679165053,5300826,DISSERTATION      ,6         ,                                                            ,R,T
2015,2,Second Semester    ,5679165053,5300894,DOC DISSERT SEM   ,0         ,S/U                                                         ,R,D
