4000201,PRIN FOOD ANL PROD,4  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,0900-1200,WKB12,1222 ,WKM                          ,                    ,                    ,                    ,50 ,16/01/2559 20:00
,
4000201,PRIN FOOD ANL PROD,4  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,1300-1600,     ,IA   ,WKM                          ,                    ,                    ,                    ,50 ,16/01/2559 20:00
,
4000202,FARM MGT I        ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,0900-1100,WKB12,1222 ,WKM                          ,                    ,                    ,                    ,50 ,16/01/2559 20:00
,
4000202,FARM MGT I        ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LAB  ,FR,  ,  ,  ,  ,  ,  ,0900-1100,     ,IA   ,WKM                          ,                    ,                    ,                    ,50 ,16/01/2559 20:00
,
4000203,INTRO SUFF ECON   ,3  ,                                                                                ,          ,         ,          ,TDF      ,2  ,LECT ,TH,  ,  ,  ,  ,  ,  ,0900-1200,WKB12,1222 ,WJR                          ,                    ,                    ,                    ,15 ,16/01/2559 20:00
,
4000204,INTRO AGRO FOOD CH,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,0900-1200,WKB12,1224 ,SVN                          ,                    ,                    ,                    ,45 ,16/01/2559 20:00
,
4000204,INTRO AGRO FOOD CH,3  ,                                                                                ,          ,         ,          ,TDF      ,2  ,LECT ,WE,  ,  ,  ,  ,  ,  ,1300-1600,WKB12,1224 ,SVN                          ,OCARE ONLY          ,                    ,                    ,40 ,16/01/2559 20:00
,
4000205,ORG AGR           ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,1300-1600,WKB12,1222 ,TJH,WJR                      ,GENED-SC            ,                    ,                    ,15 ,16/01/2559 20:00
,
4000210,QUAN ANAL AGRI BUS,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,0900-1200,WKB12,1224 ,WJR                          ,                    ,                    ,                    ,30 ,16/01/2559 20:00
,
4000290,LIFE PERS/GRAD I  ,1  ,                                                                                ,          ,         ,          ,TDF      ,1  ,FWK  ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,CHOM1,303  ,PTY                          ,                    ,                    ,                    ,50 ,16/01/2559 20:00
,
4000303,AGR ENVI MGT      ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1300-1600,WKB12,1221 ,TJH                          ,                    ,                    ,                    ,50 ,16/01/2559 20:00
,
4000305,MGT/PROC AGR PROD ,3  ,2314351,2314354                                                                 ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,0900-1200,WKB12,1221 ,PHW                          ,                    ,                    ,                    ,50 ,16/01/2559 20:00
,
4000399,SENIOR PROJECT I  ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,PRAC ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,WKB12,1221 ,SVN,WJR,PSS                  ,                    ,                    ,                    ,50 ,16/01/2559 20:00
,
4000404,ANL BREED/FEED IMP,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,0900-1200,WKB12,1225 ,WKM                          ,                    ,                    ,                    ,10 ,16/01/2559 20:00
,
4000410,SEL TECH AQCULT   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,L/L  ,TH,  ,  ,  ,  ,  ,  ,1300-1600,WKB12,1226 ,PSS                          ,OCARE ONLY          ,                    ,                    ,10 ,16/01/2559 20:00
,
4000410,SEL TECH AQCULT   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LAB  ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,PSS                          ,                    ,                    ,                    ,10 ,16/01/2559 20:00
,
4000411,CUR TOP AQCULT IND,1  ,                                                                                ,          ,         ,          ,TDF      ,1  ,PRAC ,FR,  ,  ,  ,  ,  ,  ,0900-1200,WKB12,1226 ,PSS                          ,                    ,                    ,                    ,10 ,16/01/2559 20:00
,
4000444,SENIOR PROJECT II ,3  ,4000399                                                                         ,          ,         ,          ,TDF      ,1  ,PRAC ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,STAFF                        ,OCARE ONLY          ,                    ,                    ,50 ,16/01/2559 20:00
,
