2301629,FUNCTIONL ANALYSIS,3  ,2301622 AND 2301631 OR C.F.                                                     ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,1300-1500,MATH ,809/3,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301632,ALGEBRAIC TOPOLOGY,3  ,2301631 OR C.F.                                                                 ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,0800-1000,MATH ,909/3,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301635,DIFF MANIFOLDS    ,3  ,2301631 OR C.F.                                                                 ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,1000-1200,MATH ,608/9,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301641,METH OF APP MATH I,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,1300-1500,MATH ,809/2,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301641,METH OF APP MATH I,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,0800-1000,MATH ,809/2,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301645,LINEAR PROG THEO  ,3  ,C.F.                                                                            ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1000-1200,MATH ,608/9,STAFF                        ,                    ,                    ,                    ,30 ,16/01/2559 20:00
2301651,IT MGT            ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301653,NUM ANALYSIS I    ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1000-1200,MATH ,909/2,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301656,DATA MINING/APP   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/3,STAFF                        ,                    ,                    ,                    ,30 ,16/01/2559 20:00
2301657,ENTR RES PLAN     ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/2,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301658,BUS PROC MGT      ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/3,STAFF                        ,                    ,                    ,                    ,15 ,16/01/2559 20:00
2301659,E-BUS MODEL/APP   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,1800-2100,     ,AR   ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301660,L SCL SW PROJ MGT ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TH,  ,  ,  ,  ,  ,  ,1800-2100,CHEM2,211  ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301662,DS SUP ANAL       ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,SA,  ,  ,  ,  ,  ,  ,0900-1200,CHEM2,206  ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301663,OBJ-ORI DSGN      ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,1800-2000,CHEM2,206  ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301663,OBJ-ORI DSGN      ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,DISC ,FR,  ,  ,  ,  ,  ,  ,2000-2100,CHEM2,206  ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301665,MATH STAT         ,3  ,2301621 OR 2301624 OR C.F.                                                      ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1000-1200,MATH ,809/3,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301666,RSRCH COMP NETWORK,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1800-2000,CHEM2,AR   ,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301666,RSRCH COMP NETWORK,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,DISC ,MO,  ,  ,  ,  ,  ,  ,2000-2100,CHEM2,AR   ,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301667,USABILITY WEB DSGN,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/2,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301675,MATH MODELING     ,3  ,C.F.                                                                            ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,1500-1700,MATH ,809/3,STAFF                        ,                    ,                    ,                    ,25 ,16/01/2559 20:00
2301675,MATH MODELING     ,3  ,C.F.                                                                            ,          ,         ,          ,TDF      ,1  ,LECT ,TH,  ,  ,  ,  ,  ,  ,1300-1500,MATH ,809/3,STAFF                        ,                    ,                    ,                    ,25 ,16/01/2559 20:00
2301676,STOCHASTIC MODELS ,3  ,2301672/C.F.                                                                    ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,0800-1000,MATH ,809/3,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301676,STOCHASTIC MODELS ,3  ,2301672/C.F.                                                                    ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,1000-1200,MATH ,809/3,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301683,PARALLEL COMPUTING,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TH,  ,  ,  ,  ,  ,  ,1300-1600,CHEM2,AR   ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301686,FUZZY LOGIC       ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,CHEM2,211  ,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301689,ART NEURAL NETWORK,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,SA,  ,  ,  ,  ,  ,  ,0900-1200,     ,AR   ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301692,SPEC TPCS ANALYSIS,3  ,C.F.                                                                            ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,0800-1000,MATH ,809/3,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301695,SPEC COMPNL SCI   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,1300-1600,MATH ,909/3,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301702,SEMINAR           ,0  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TH,  ,  ,  ,  ,  ,  ,1800-2000,MATH ,909/2,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301704,RES MATH I        ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,DISC ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,CHEM2,211  ,STAFF                        ,                    ,                    ,                    ,15 ,16/01/2559 20:00
2301704,RES MATH I        ,3  ,                                                                                ,          ,         ,          ,TDF      ,2  ,DISC ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301704,RES MATH I        ,3  ,                                                                                ,          ,         ,          ,TDF      ,3  ,DISC ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301704,RES MATH I        ,3  ,                                                                                ,          ,         ,          ,TDF      ,4  ,DISC ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301704,RES MATH I        ,3  ,                                                                                ,          ,         ,          ,TDF      ,5  ,DISC ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301705,RES MATH II       ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,DISC ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301705,RES MATH II       ,3  ,                                                                                ,          ,         ,          ,TDF      ,2  ,DISC ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301705,RES MATH II       ,3  ,                                                                                ,          ,         ,          ,TDF      ,3  ,DISC ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301710,DATABASE SYSTEMS  ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/2,STAFF                        ,                    ,                    ,                    ,30 ,16/01/2559 20:00
2301712,S/W METHODOLOGY   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/2,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301725,PAR PROG          ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/3,STAFF                        ,                    ,                    ,                    ,30 ,16/01/2559 20:00
2301732,COMP SYS ORGANIZ  ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/3,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301736,DISTR COMP SYS    ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,1800-2100,     ,AR   ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301750,AUTOMATA THEORY   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,1000-1200,CHEM2,206  ,STAFF                        ,                    ,                    ,                    ,10 ,16/01/2559 20:00
2301750,AUTOMATA THEORY   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,1000-1100,MHMK ,206  ,STAFF                        ,                    ,                    ,                    ,10 ,16/01/2559 20:00
2301760,DISTR DBASE SYS   ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,AR   ,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301770,ADV DISCRETE MATH ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,TU,  ,  ,  ,  ,  ,  ,1800-2100,MATH ,909/3,STAFF                        ,COMP SC             ,                    ,                    ,50 ,16/01/2559 20:00
2301771,AMCS SEM I        ,1  ,                                                                                ,          ,         ,          ,TDF      ,1  ,SMNA ,MO,  ,  ,  ,  ,  ,  ,1300-1500,MATH ,608/6,STAFF                        ,                    ,                    ,                    ,20 ,16/01/2559 20:00
2301785,ADV TOP GEOM      ,3  ,C.F.                                                                            ,          ,         ,          ,TDF      ,1  ,LECT ,WE,  ,  ,  ,  ,  ,  ,1000-1300,MATH ,608/6,STAFF                        ,                    ,                    ,                    ,10 ,16/01/2559 20:00
2301790,INDIVIDUAL STUDY  ,3  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301790,INDIVIDUAL STUDY  ,3  ,                                                                                ,          ,         ,          ,TDF      ,2  ,LECT ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301790,INDIVIDUAL STUDY  ,3  ,                                                                                ,          ,         ,          ,TDF      ,3  ,LECT ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,STAFF                        ,                    ,                    ,                    ,5  ,16/01/2559 20:00
2301800,RES METH          ,0  ,                                                                                ,          ,         ,          ,TDF      ,1  ,IDPS ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,     ,     ,STAFF                        ,                    ,                    ,                    ,10 ,16/01/2559 20:00
2301811,THESIS            ,12 ,                                                                                ,          ,         ,          ,TDF      ,1  ,IDVS ,IA,  ,  ,  ,  ,  ,  ,IA-      ,     ,IA   ,STAFF                        ,MATHEMATICS         ,                    ,                    ,50 ,16/01/2559 20:00
2301813,THESIS            ,18 ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,IA,  ,  ,  ,  ,  ,  ,IA-      ,     ,IA   ,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301813,THESIS            ,18 ,                                                                                ,          ,         ,          ,TDF      ,2  ,LECT ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,STAFF                        ,COMPUTATION SCI     ,                    ,                    ,40 ,16/01/2559 20:00
2301828,DISSERTATION      ,48 ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,MATH ,AR   ,STAFF                        ,MATHEMATICS         ,                    ,                    ,30 ,16/01/2559 20:00
2301828,DISSERTATION      ,48 ,                                                                                ,          ,         ,          ,TDF      ,2  ,LECT ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,STAFF                        ,COMP SC             ,                    ,                    ,40 ,16/01/2559 20:00
2301828,DISSERTATION      ,48 ,                                                                                ,          ,         ,          ,TDF      ,3  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1300-1500,MATH ,AR   ,STAFF                        ,COMPUTATION SCI     ,                    ,                    ,40 ,16/01/2559 20:00
2301828,DISSERTATION      ,48 ,                                                                                ,          ,         ,          ,TDF      ,3  ,LECT ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,STAFF                        ,                    ,                    ,                    ,40 ,16/01/2559 20:00
2301829,DISSERTATION      ,60 ,                                                                                ,          ,         ,          ,TDF      ,1  ,IDPS ,IA,  ,  ,  ,  ,  ,  ,IA-IA    ,     ,IA   ,STAFF                        ,COMPUTATION SCI     ,                    ,                    ,40 ,16/01/2559 20:00
2301894,DOC DISSERT SEM   ,0  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1300-1500,MATH ,608/5,STAFF                        ,MATHEMATICS         ,                    ,                    ,50 ,16/01/2559 20:00
2301894,DOC DISSERT SEM   ,0  ,                                                                                ,          ,         ,          ,TDF      ,2  ,LECT ,TU,  ,  ,  ,  ,  ,  ,1000-1200,MHMK ,208  ,STAFF                        ,COMP SC             ,                    ,                    ,60 ,16/01/2559 20:00
2301894,DOC DISSERT SEM   ,0  ,                                                                                ,          ,         ,          ,TDF      ,3  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1300-1500,MATH ,909/2,STAFF                        ,                    ,                    ,                    ,50 ,16/01/2559 20:00
2301897,QUALIFYING EXAM   ,0  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LECT ,AR,  ,  ,  ,  ,  ,  ,AR-AR    ,MATH ,AR   ,STAFF                        ,                    ,                    ,                    ,60 ,16/01/2559 20:00
2302112,GEN CHEM II       ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,0900-1000,MHMK ,202  ,STAFF                        ,SCI,EDU             ,                    ,                    ,250,16/01/2559 20:00
2302112,GEN CHEM II       ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,2  ,LECT ,MO,  ,  ,  ,  ,  ,  ,0900-1000,MHMK ,302  ,STAFF                        ,SCI                 ,                    ,                    ,250,16/01/2559 20:00
2302112,GEN CHEM II       ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,3  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1100-1200,MHMK ,302  ,STAFF                        ,SCI                 ,                    ,                    ,250,16/01/2559 20:00
2302112,GEN CHEM II       ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,4  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1100-1200,MHMK ,202  ,STAFF                        ,SCI                 ,                    ,                    ,250,16/01/2559 20:00
2302113,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,1  ,LAB  ,MO,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,701  ,STAFF                        ,GEO                 ,                    ,                    ,50 ,16/01/2559 20:00
2302113,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,2  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,701  ,STAFF                        ,EDU                 ,                    ,                    ,60 ,16/01/2559 20:00
2302113,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,3  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,703  ,STAFF                        ,EDU                 ,                    ,                    ,60 ,16/01/2559 20:00
2302113,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,4  ,LAB  ,FR,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,701  ,STAFF                        ,MATH                ,                    ,                    ,60 ,16/01/2559 20:00
2302113,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,5  ,LAB  ,FR,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,703  ,STAFF                        ,MATH                ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LAB  ,MO,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,706  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,10 ,LAB  ,TH,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,708  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,11 ,LAB  ,FR,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,706  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,12 ,LAB  ,FR,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,708  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,2  ,LAB  ,MO,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,708  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,3  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,706  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,4  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,708  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,5  ,LAB  ,WE,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,706  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,6  ,LAB  ,WE,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,708  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,7  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,706  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,8  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,708  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302116,GEN CHEM LAB II   ,1  ,                                                                                ,          ,         ,          ,TDF      ,9  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,706  ,STAFF                        ,SCI                 ,                    ,                    ,60 ,16/01/2559 20:00
2302127,GEN CHEM          ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,0930-1100,ENG3 ,117  ,STAFF                        ,ENG                 ,                    ,                    ,270,16/01/2559 20:00
2302127,GEN CHEM          ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,0800-0930,ENG3 ,117  ,STAFF                        ,                    ,                    ,                    ,270,16/01/2559 20:00
2302127,GEN CHEM          ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,2  ,LECT ,MO,  ,  ,  ,  ,  ,  ,0800-0930,ENG3 ,415  ,STAFF                        ,ENG                 ,                    ,                    ,180,16/01/2559 20:00
2302127,GEN CHEM          ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,2  ,LECT ,WE,  ,  ,  ,  ,  ,  ,0930-1100,ENG3 ,415  ,STAFF                        ,                    ,                    ,                    ,180,16/01/2559 20:00
2302163,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,1  ,LAB  ,MO,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,701  ,STAFF                        ,ENG                 ,                    ,                    ,70 ,16/01/2559 20:00
2302163,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,2  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,701  ,STAFF                        ,ENG                 ,                    ,                    ,60 ,16/01/2559 20:00
2302163,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,3  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,703  ,STAFF                        ,ENG                 ,                    ,                    ,60 ,16/01/2559 20:00
2302163,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,4  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,701  ,STAFF                        ,ENG                 ,                    ,                    ,60 ,16/01/2559 20:00
2302163,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,5  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,703  ,STAFF                        ,ENG                 ,                    ,                    ,60 ,16/01/2559 20:00
2302163,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,6  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,701  ,STAFF                        ,ENG                 ,                    ,                    ,60 ,16/01/2559 20:00
2302163,GEN CHEM LAB      ,1  ,                                                                                ,02/03/2559,1300-1500,          ,TDF      ,7  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,703  ,STAFF                        ,ENG                 ,                    ,                    ,60 ,16/01/2559 20:00
2302167,GEN CHEM          ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1300-1400,MHMK ,M01  ,STAFF                        ,SPORT               ,                    ,                    ,170,16/01/2559 20:00
2302167,GEN CHEM          ,3  ,                                                                                ,03/03/2559,1300-1600,10/05/2559,0830-1130,1  ,LECT ,TH,  ,  ,  ,  ,  ,  ,1000-1200,MHMK ,302  ,STAFF                        ,                    ,                    ,                    ,170,16/01/2559 20:00
2302179,CHEM LAB MED STUDT,1  ,                                                                                ,          ,         ,          ,TDF      ,1  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,801  ,STAFF                        ,VET                 ,                    ,                    ,75 ,16/01/2559 20:00
2302179,CHEM LAB MED STUDT,1  ,                                                                                ,          ,         ,          ,TDF      ,2  ,LAB  ,TU,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,801  ,STAFF                        ,MED                 ,                    ,                    ,110,16/01/2559 20:00
2302179,CHEM LAB MED STUDT,1  ,                                                                                ,          ,         ,          ,TDF      ,3  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,0900-1200,MHMK ,801  ,STAFF                        ,VET                 ,                    ,                    ,75 ,16/01/2559 20:00
2302179,CHEM LAB MED STUDT,1  ,                                                                                ,          ,         ,          ,TDF      ,4  ,LAB  ,TH,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,801  ,STAFF                        ,MED                 ,                    ,                    ,110,16/01/2559 20:00
2302179,CHEM LAB MED STUDT,1  ,                                                                                ,          ,         ,          ,TDF      ,5  ,LAB  ,FR,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,801  ,STAFF                        ,MED                 ,                    ,                    ,110,16/01/2559 20:00
2302230,PHYS CHEM         ,2  ,2302177                                                                         ,03/03/2559,0830-1030,10/05/2559,0830-1030,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,1000-1200,PHA80,502  ,STAFF                        ,PHARM ID 57 OR LESS ,                    ,                    ,50 ,16/01/2559 20:00
2302232,PHYS CHEM II      ,3  ,2302231/C.F.                                                                    ,03/03/2559,0830-1130,03/05/2559,1300-1600,1  ,LECT ,MO,  ,  ,  ,  ,  ,  ,1100-1200,MHMK ,208  ,CHE,VRS                      ,CHEMISTRY           ,                    ,                    ,130,16/01/2559 20:00
2302235,PHYS CHEM LAB II  ,1  ,2302234                                                                         ,          ,         ,          ,TDF      ,1  ,LAB  ,MO,  ,  ,  ,  ,  ,  ,1300-1600,MHMK ,1022 ,STAFF                        ,CHEMISTRY           ,                    ,                    ,36 ,16/01/2559 20:00
2302236,PHYSICAL CHEMISTRY,2  ,2302112/23021762301117/2301101                                                 ,03/03/2559,0830-1030,06/05/2559,0830-1030,1  ,LECT ,FR,  ,  ,  ,  ,  ,  ,1000-1200,PHA80,502  ,STAFF                        ,PHARM               ,                    ,                    ,200,16/01/2559 20:00,16/01/2559 20:00
